index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
5907	Surat Suara 01 Tercoblos	Kubu Prabowo-Sandi, Andi Arief, Sebarkan Hoaks 7 Kontainer Surat Suara Sudah Dicoblos http://bit.ly/2GQGu7L	2019-01-02 23:37:02+00:00	EMatandatu	0	0	0		True News
5908	Surat Suara 01 Tercoblos	"KPU Minta Polisi Lacak Penyebar Hoaks 7 Kontainer Surat Suara Dicoblos https://www.suara.com/news/2019/01/03/022112/kpu-minta-polisi-lacak-penyebar-hoaks-7-kontainer-surat-suara-dicoblos?utm_source=facebook&amp;utm_medium=fp"	2019-01-02 23:36:40+00:00	EMatandatu	0	0	0		True News
5909	Surat Suara 01 Tercoblos	Pak @SBYudhoyono apakah @AndiArief__ ini kader anda? KPU : Penyebar Kabar 7 Kontainer Surat Suara Sudah Dicoblos Harus Ditangkap http://m.tribunnews.com/amp/nasional/2019/01/03/kpu-penyebar-kabar-7-kontainer-surat-suara-sudah-dicoblos-harus-ditangkap	2019-01-02 23:31:40+00:00	sla__met	0	0	0		True News
5910	Surat Suara 01 Tercoblos	Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok https://www.republikri.co/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html	2019-01-02 23:27:11+00:00	majidah_amani	0	0	0		Other 1
5911	Surat Suara 01 Tercoblos	#andiarif....informasi 7 kontainer surat suara yg sudah dicoblos itu hoax....	2019-01-02 23:25:22+00:00	Masrursusanto	0	0	0	#andiarif	True News
5912	Surat Suara 01 Tercoblos	Ampun deh, soal isu surat suara tercoblos 7 kontainer.Kan sebelum dilipat surat suara itu diperiksa dulu sama KPU dan Bawaslu.Setelah itu baru dilipat,dimasukkan ke dalam kotak.Kalau sudah dicoblos ya pasti ketahuanlah.	2019-01-02 23:19:07+00:00	PatriaHidaat	0	0	0		True News
5913	Surat Suara 01 Tercoblos	KPU : Penyebar Kabar 7 Kontainer Surat Suara Sudah Dicoblos Harus Ditangkap https://www.suarasosmed.info/2019/01/kpu-penyebar-kabar-7-kontainer-surat.html	2019-01-02 23:18:19+00:00	suarasosmed	0	0	0		True News
5914	Surat Suara 01 Tercoblos	I liked a @YouTube video http://youtu.be/HEuR92D_gq4?a 7 Kontainer Surat Suara Sudah Dicoblos?	2019-01-02 23:04:15+00:00	noorrakhman	0	0	0		True News
5915	Surat Suara 01 Tercoblos	Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok https://www.gelora.news/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html	2019-01-02 22:53:40+00:00	hellinomor	0	0	0		Other 1
5916	Surat Suara 01 Tercoblos	Andi Arief: Tolong Dicek, 7 Kontainer Surat Suara Sudah Dicoblos https://rmol.co/amp/2019/01/02/373446/Andi-Arief--Tolong-Dicek--7-Kontainer-Surat-Suara-Sudah-Dicoblos-Di-Tanjung-Priok-	2019-01-02 22:43:27+00:00	helminida1	0	0	0		Other 1
5917	Surat Suara 01 Tercoblos	Kubu Prabowo-Sandi, Andi Arief, Sebarkan Hoaks 7 Kontainer Surat Suara Sudah Dicoblos | https://situsprojo.com/2019/01/02/kubu-prabowo-sandi-andi-arief-sebarkan-hoaks-7-kontainer-surat-suara-sudah-dicoblos/	2019-01-02 22:31:10+00:00	baihaqi_libra	0	0	0		True News
5918	Surat Suara 01 Tercoblos	Lagi lagi Hoax, Ketua KPU Arif Budiman bantah bahwa ada 7 kontainer Surat Suara dari China sdh dicoblos. Setelah Tim KPU mengecek ke Tanjung Priok ternyata itu hanya HOAX 	2019-01-02 22:17:26+00:00	Octodanunan1	0	0	0		True News
5919	Surat Suara 01 Tercoblos	Awas, Beredar Hoax Penemuan 7 Kontainer Surat Suara yang Telah Dicoblos http://dlvr.it/Qvr7V1	2019-01-02 20:53:32+00:00	faktakardus	0	0	0		True News
5920	Surat Suara 01 Tercoblos	Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok https://2019gantipresident.com/mohon-dicek-ada-7-kontainer-surat-suara-sudah-dicoblos-di-tanjung-priok/	2019-01-02 20:50:54+00:00	ghifariahm	0	0	0		True News
5921	Surat Suara 01 Tercoblos	Andi Arief: Tolong Dicek, 7 Kontainer Surat Suara Sudah Dicoblos Di Tanjung Priok https://www.nusanews.id/2019/01/andi-arief-tolong-dicek-7-kontainer.html	2019-01-02 20:50:09+00:00	ghifariahm	0	0	0		Other 1
5922	Surat Suara 01 Tercoblos	KPU Pastikan Kabar Adanya 7 Kontainer Surat Suara Yang Sudah Dicoblos, Hoaks http://dlvr.it/Qvr60j	2019-01-02 20:46:04+00:00	kumpulanSMG	0	0	0		True News
5923	Surat Suara 01 Tercoblos	"Terciduk, Inilah Sosok yang Pertama Kali Sampaikan Kabar Hoax 7 Kontainer Surat Suara Telah Dicoblos http://www.katipol.com/2019/01/02/terciduk-inilah-sosok-yang-pertama-kali-sampaikan-kabar-hoax-7-kontainer-surat-suara-telah-dicoblos/?utm_source=dlvr.it&amp;utm_medium=facebook"	2019-01-02 20:41:33+00:00	Otolonomo	0	0	0		True News
5924	Surat Suara 01 Tercoblos	Andi Arief Sebut 7 Kontainer Surat Suara Telah Dicoblos, KPU Pastikan Hoax - Warta Ekonomi 	2019-01-02 20:40:03+00:00	WartaEkonomi	0	0	0		True News
5925	Surat Suara 01 Tercoblos	KPU Selidiki Informasi 7 Kontainer Surat Suara Dicoblos di Tanjung Priok https://goo.gl/DExdrF	2019-01-02 20:33:54+00:00	CellAlhassy	0	0	0		True News
5926	Surat Suara 01 Tercoblos	Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok http://bit.ly/2R5blCt	2019-01-02 20:10:33+00:00	HoaxMembangun	0	0	0		Other 1
5927	Surat Suara 01 Tercoblos	I've just posted a new blog: Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok http://www.gelora.news/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html	2019-01-02 20:05:53+00:00	HoaxMembangun	0	0	0		Other 1
5928	Surat Suara 01 Tercoblos	Bawaslu dan Polisi Selidiki Kebenaran 7 Kontainer Kertas Suara yang Sudah Dicoblos #PolriHumanis	2019-01-02 19:53:24+00:00	PratamaPandito	0	0	0	#PolriHumanis	True News
5929	Surat Suara 01 Tercoblos	KPU Pastikan Kabar 7 Kontainer Berisi Surat Suara yang Sudah Dicoblos Hoaks http://kom.ps/AFyqhi	2019-01-02 19:31:33+00:00	yangmi3pr	0	0	0		True News
5930	Surat Suara 01 Tercoblos	"Awas, Beredar Hoax Penemuan 7 Kontainer Surat Suara yang Telah Dicoblos: Pengurus Partai Demokrat Andi Arief tertangkap basah ikut sebarkan hoax. Ini info lengkapnya &gt;&gt;... https://www.facebook.com/asiaculture2017/videos/214178342870282/"	2019-01-02 19:28:10+00:00	asianculturenet	0	0	0		True News
5931	Surat Suara 01 Tercoblos	Bawaslu dan Polisi Selidiki Kebenaran 7 Kontainer Kertas Suara yang Sudah Dicoblos - http://Ngelmu.co https://www.ngelmu.co/bawaslu-dan-polisi-selidiki-kebenaran-7-kontainer-kertas-suara-yang-sudah-dicoblos/	2019-01-02 19:17:17+00:00	afrijal_wsc	0	0	0		True News
5932	Surat Suara 01 Tercoblos	KPU Pastikan Kabar 7 Kontainer Berisi Surat Suara yang Sudah Dicoblos Hoaks 	2019-01-02 19:15:55+00:00	canzone	0	0	0		True News
5933	Surat Suara 01 Tercoblos	Terciduk, Inilah Sosok yang Pertama Kali Sampaikan Kabar Hoax 7 Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqpNH	2019-01-02 19:06:32+00:00	rancahdotcom	0	0	0		True News
5934	Surat Suara 01 Tercoblos	Andi Arief Hapus Tweet soal 7 Kontainer Surat Suara yang Sudah Dicoblos http://blog.sekseeh.com/berita/andi-arief-hapus-tweet-soal-7-kontainer-surat-suara-yang-sudah-dicoblos/	2019-01-02 19:05:10+00:00	SekseehOnline	0	0	0		False News
5935	Surat Suara 01 Tercoblos	BETUL GAK SIH??? ADA KABAR ditemukan 7 container dari cina berisi surat suara sdh di coblos , 1 container berisi 10jt surat suara, jd ada skitar 70jt sdh dlm keadaan dicoblos. Kalau kabar ini benar...... Hmmmmm	2019-01-02 18:53:00+00:00	olstore_unik	0	0	0		True News
5936	Surat Suara 01 Tercoblos	Bawaslu dan Polisi Selidiki Kebenaran 7 Kontainer Kertas Suara yang Sudah Dicoblos https://bit.ly/2R6GuFq	2019-01-02 18:43:21+00:00	seesamsnet	0	0	0		True News
5937	Surat Suara 01 Tercoblos	Andi Arief: Mohon Dicek, Ada 7 Kontainer Surat Suara Sudah Dicoblos di Tanjung Priok https://www.garuda-kita.com/2019/01/andi-arief-mohon-dicek-ada-7-kontainer.html	2019-01-02 18:38:21+00:00	seesamsnet	0	0	0		Other 1
5938	Surat Suara 01 Tercoblos	KPU cek kabar tujuh kontainer surat suara yang sudah dicoblos - ANTARA News https://www.antaranews.com/berita/783309/kpu-cek-kabar-tujuh-kontainer-surat-suara-yang-sudah-dicoblos#.XC0ELlBCI-U.twitter	2019-01-02 18:34:28+00:00	rico_ricoboneka	0	0	0		False News
5939	Surat Suara 01 Tercoblos	Randa shared: KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqgVb	2019-01-02 18:23:07+00:00	RandaSukirna	0	0	0		False News
5940	Surat Suara 01 Tercoblos	Twittizen Shared: KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqgVd	2019-01-02 18:23:07+00:00	twittezen_	0	0	0		False News
5941	Surat Suara 01 Tercoblos	Cendananews: KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqgVY	2019-01-02 18:23:07+00:00	CendanaTV	0	0	0		False News
5942	Surat Suara 01 Tercoblos	Ja Share: KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqgVN	2019-01-02 18:23:07+00:00	Share_ja	0	0	0		False News
5943	Surat Suara 01 Tercoblos	Suarabogor Shared: KPU Cek Informasi Tujuh Kontainer Surat Suara Telah Dicoblos http://dlvr.it/QvqgVR	2019-01-02 18:23:07+00:00	suarabogorcom	0	0	0		False News
5944	Surat Suara 01 Tercoblos	Ribut Tujuh Kontainer Surat Suara Dicoblos, Cuitan Andi Arief di Twitter Dihapus http://bit.ly/2RnSVfu	2019-01-02 18:17:08+00:00	Bisnis_Mu	0	0	0		Other 1
5945	Surat Suara 01 Tercoblos	KPU dan Bawaslu Pastikan Isu Tujuh Kontainer Surat Suara Dicoblos Hoax http://blog.sekseeh.com/berita/kpu-dan-bawaslu-pastikan-isu-tujuh-kontainer-surat-suara-dicoblos-hoax/	2019-01-02 18:09:47+00:00	SekseehOnline	0	0	0		True News
5946	Surat Suara 01 Tercoblos	@null KPU dan Bawaslu Pastikan Isu Tujuh Kontainer Surat Suara Dicoblos Hoax KPU dan B https://www.viva.co.id/pemilu/1108355-kpu-dan-bawaslu-pastikan-isu-tujuh-kontainer-surat-suara-dicoblos-hoax	2019-01-02 18:02:30+00:00	iqbaldhiafakri	0	0	0		True News
5947	Surat Suara 01 Tercoblos	Kontainer yang datang dari China berisi surat suara yang sudah dicoblos Itu Hoak: http://youtu.be/JoVxFqiVIW0?a melalui @YouTube	2019-01-02 17:59:23+00:00	rizalagamyah	0	0	0		True News
5948	Surat Suara 01 Tercoblos	Innallahi wa innailaihi radjiun.. Telah hilang tweet AndiArief__ tentang 7 kontainer berisi surat suara yang sudah dicoblos. Semoga cepat ditemukan kembali dan tidak terjadi apa-apa..#TetapNKRItetapPansilac	2019-01-02 17:39:06+00:00	samsul041	0	0	0	#TetapNKRItetapPansilac	Other 2
5949	Surat Suara 01 Tercoblos	#Informasi #Klarifikasi #Hoax #Pernyataan #Andi #Arief Terkait #Ada #Tujuh #Kontainer #Surat #Suara #Sudah #Dicoblos di #Tanjung #Priok Andi Arief, Wasekjen Partai Demokrat melalui akun twitternya... https://www.facebook.com/705618876157312/posts/2181324591920059/	2019-01-02 17:36:13+00:00	IndonesianHoax	0	0	0	#Informasi #Klarifikasi #Hoax #Pernyataan #Andi #Arief #Ada #Tujuh #Kontainer #Surat #Suara #Sudah #Dicoblos #Tanjung #Priok	True News
5950	Surat Suara 01 Tercoblos	Andi Arief: Tolong Dicek, 7 Kontainer Surat Suara Sudah Dicoblos https://politik.rmol.co/read/2019/01/02/373446/Andi-Arief:-Tolong-Dicek,-7-Kontainer-Surat-Suara-Sudah-Dicoblos-Di-Tanjung-Priok-	2019-01-02 17:35:50+00:00	Janchiri	0	0	0		Other 1
5951	Surat Suara 01 Tercoblos	Hoax yg dilempar: 7 kontainer berisi surat suara yg dicoblos. Target pasar mereka adl kaum pasukan forward tanpa otak.	2019-01-02 17:35:24+00:00	purbohapsoro	0	0	0		True News
5952	Surat Suara 01 Tercoblos	"Kardus isi duit dipanggil @bawaslu_RI diem baliho kt'y dirusak partai tertentu&amp;dibantu siapa @AndiArief__ &amp; @SBYudhoyono nangis skrg dpt kbr dr tmn ada 7 container srt suara sdh dicoblos brrti temannya th drmn itu @AndiArief__ usut @KPU_ID @bawaslu_RI"	2019-01-02 17:34:58+00:00	RicoSibuea2	0	0	0		Misleading News
5953	Surat Suara 01 Tercoblos	Temen gua, lulusan I*B, pinter, kerja mapan, tapi masih percaya sama hoax 7 kontainer berisi surat suara yang udah dicoblos, dan percaya kriminalisasi ulama padahal ybs melakukan kriminal tanpa rekayasa, gusti nu agung 😓	2019-01-02 17:34:57+00:00	kkh_hrd	0	0	0		True News
5954	Surat Suara 01 Tercoblos	Ribut Tujuh Kontainer Surat Suara Dicoblos, Twitter Andi Arief Dihapus http://bit.ly/2GTgLvq	2019-01-02 17:33:09+00:00	Bisnis_Mu	0	0	0		False News
5955	Surat Suara 01 Tercoblos	Tidak Ada 7 Kontainer Surat Suara Dicoblos https://web.lintaslampung.com/tidak-ada-7-kontainer-surat-suara-dicoblos/ lewat @Lintas Lampung	2019-01-02 17:31:18+00:00	Lintas_lampung	0	0	0		True News
5956	Surat Suara 01 Tercoblos	(Vivanews | Soal Isu Tujuh Kontainer Surat Suara Dicoblos, Begini Kata Sandiaga – VIVA) https://www.pemilu.org/berita/vivanews/vivanews-soal-isu-tujuh-kontainer-surat-suara-dicoblos-begini-kata-sandiaga-viva/ #pemilu #pemilu2019	2019-01-02 17:25:28+00:00	pemilu_org	0	0	0	#pemilu #pemilu2019	False News
5957	Surat Suara 01 Tercoblos	"kalo modus hobi nyebarin hoax gmn Prof. Misal seperti kbr yg beredar di medsos ttg masuknya 7 kontainer dari CINA yg bermuatan surat suara yg sdh dicoblos 01. Cari yg menyebarkan &amp; buat rekamannya gmn prof? Misal..: Mulai Periksa AndyArif dulu? Seru kynya 🙄🙄"	2019-01-02 17:24:10+00:00	poisons	0	0	0		True News
5958	Surat Suara 01 Tercoblos	"""Kami tidak ingin ada kegiatan yang mencederai pemilu demokratis yang jujur adil,"" tambahnya. #omg Soal Isu Tujuh Kontainer Surat Suara Dicoblos, Begini Kata Sandiaga https://www.viva.co.id/pemilu/1108350-soal-isu-tujuh-kontainer-surat-suara-dicoblos-begini-kata-sandiaga"	2019-01-02 17:23:01+00:00	yogo_prst	0	0	0	#omg	False News
5959	Surat Suara 01 Tercoblos	Soal 7 Kontainer Surat Suara Sudah Dicoblos, KPU Bilang Nyetak Aja Belum, Masih Proses Lelang https://goo.gl/HB8exG .. #GoRiau	2019-01-02 17:19:05+00:00	GoRiauCom	0	0	0	#GoRiau	True News
5960	Surat Suara 01 Tercoblos	Soal 7 Kontainer Surat Suara Sudah Dicoblos, KPU Bilang Nyetak Aja Belum, Masih Proses Lelang https://goo.gl/fPQ8PR	2019-01-02 17:18:12+00:00	GoNewsdotco	0	0	0		True News
5961	Surat Suara 01 Tercoblos	Soal 7 Kontainer Surat Suara Sudah Dicoblos, KPU Bilang Nyetak Aja Belum, Masih Proses Lelang https://goo.gl/5dRn3M ..	2019-01-02 17:18:08+00:00	GoSumbarcom	0	0	0		True News
5962	Surat Suara 01 Tercoblos	udah tuh kaummu sebar hoax lg ada 7 kontainer srt suara yg sdh dicoblos nmr 01 ternyata hoax.	2019-01-02 17:16:58+00:00	BPribas	0	0	0		True News
5963	Surat Suara Tanpa Tanda Tangan	Sahabat2 Twitter Tolong beri Tahu saudara2 nya, Teman2 nya dan yang.lainnya ,bila Di surat suara Tidak ada tanda tangan KPPS Nya seperti di bawah ,dibalikan,karena nanti Tidak Sah. Banyak yang belum Tahu soalnya Tolong di bantu ya.. #sukseskanpemilu2019	2019-04-03 09:28:01+00:00	Agussup43543623	1	1	0	#sukseskanpemilu2019	Other 1
5964	Surat Suara Tanpa Tanda Tangan	Betul.. perhatikan syarat syaratnya.. Salah satunya, bila tak ada tanda tangan KPPS surat suara jadi tidak sah.. Ingat #RabuPutihJokowiMenang	2019-04-03 03:04:30+00:00	felagonna	1	1	0	#RabuPutihJokowiMenang	True News
5965	Surat Suara Tanpa Tanda Tangan	Mohon viralkan info ini. Saat membuka surat suara tdk ada tanda tangan KPPS dikolom yg tersedia agar surat suara itu dikembalikan/minta ganti yg ada tandatangannya. Sbb tanpa tandatangan KPPS surat suara yang kita 'coblos' dianggap tidak sah...! Sayangkan bila suara kita hilang. 	2019-04-03 00:01:41+00:00	Abdulaz73618990	1	1	0		True News
5966	Surat Suara Tanpa Tanda Tangan	Bawaslu benarkan tanda tangan KPPS harus ada di surat suara 	2019-04-07 08:32:51+00:00	antarasumbar	0	0	0		True News
5967	Surat Suara Tanpa Tanda Tangan	"Surat suara tidak sah kalau belum ada tanda tangan ketua KPPS HARUS DILIHAT https://www.instagram.com/p/Bv8ksZuBGxU/?utm_source=ig_twitter_share&amp;igshid=1sjjhzbszkuig"	2019-04-07 07:48:22+00:00	SPrasetijohadi	0	0	0		True News
5968	Surat Suara Tanpa Tanda Tangan	Bahi pemilih kalo blm tanda tangan kpps . Harap tukarkan surat suara anda yg sudah di bubuhi tanda tangan/cap . Karna kalo gk suara anda di anggap tidak sah .. betul pak ?? @KPU_RI @bawaslu_RI	2019-04-06 03:17:24+00:00	MegaOkt10129175	0	0	0		True News
5969	Surat Suara Tanpa Tanda Tangan	Temen2 mohon bisa viralkan info ini.., Saat membuka surat suara tdk ada tanda tangan KPPS dikolom yang tersedia agar surat suara itu dikembalikan/minta ganti yang ada tandatangannya. Sebab tanpa tandatangan KPPS... https://www.facebook.com/100000503414479/posts/2687548241271930/	2019-04-05 14:42:28+00:00	Kara_kovic787	0	0	0		True News
5970	Surat Suara Tanpa Tanda Tangan	Tetapi tetap waspada prof thd jegal diujung dg cek ada tanda tangan petugas KPPS pd surat suara,bentangkan surat suara cek ada coblosan cincin/tdk,waspada DPTB Krn dpt jatah cm 2% dari total DPT,Jgn pergi liburan yg katanya bisa coblos di luar negeri dst.. 	2019-04-05 01:47:51+00:00	primusrlw	0	0	0		True News
5971	Surat Suara Tanpa Tanda Tangan	Cek Fakta: [BENAR] Surat suara yang sah harus ada tanda tangan KPPS http://bit.ly/2FMoHuO via @kabar_tangsel	2019-04-04 04:31:14+00:00	Kabar_Tangsel	0	0	0		True News
5972	Surat Suara Tanpa Tanda Tangan	Temen2 please viralkan ini, kalau tdk ada tanda tangan KPPS disini, kembalikan ya... sebab tidak sah... BANYAK YG TIDAK TAHU INI!!! 👇🏻👇🏻👇🏻👇🏻 Maaf yang pegang surat suara.. Bukan tangan umi ya...😃😃 https://www.facebook.com/100001717500787/posts/2270086126391949/	2019-04-04 01:37:37+00:00	traditionaldoct	0	0	0		True News
5973	Surat Suara Tanpa Tanda Tangan	Temen2 mohon bisa viralkan info ini.., Saat membuka surat suara tdk ada tanda tangan KPPS dikolom yang tersedia agar surat suara itu dikembalikan/minta ganti yang ada tandatangannya. Sebab tanpa tandatangan KPPS... https://www.facebook.com/100000208397454/posts/2679296392087281/	2019-04-03 22:34:45+00:00	javandalasnana	0	0	0		True News
5974	Surat Suara Tanpa Tanda Tangan	Temen2 mohon bisa viralkan info ini.., Saat membuka surat suara tdk ada tanda tangan KPPS dikolom yang tersedia agar surat suara itu dikembalikan/minta ganti yang ada tandatangannya. Sebab tanpa tandatangan KPPS... https://www.facebook.com/100006141220568/posts/2280047965543222/	2019-04-03 17:47:10+00:00	AchmadTajri	0	0	0		True News
5975	Surat Suara Tanpa Tanda Tangan	SEKEDAR INFO APABILA ANDA MENDAPATI SURAT SUARA YANG TIDAK ADA TANDA TANGAN DARI #KPPS NYA .. MOHON DIKEMBALIKAN SAJA .. ATAU MINTA DITANDA TANGANI DULU .. KARNA APABILA SURAT SUARA ITU TIDAK ADA TANDA TANGAN DR... https://www.facebook.com/1192566277/posts/10215913676853454/	2019-04-03 11:54:04+00:00	Fikry_313	0	0	0	#KPPS	True News
5976	Surat Suara Tanpa Tanda Tangan	Mohon jadi perhatian!! saat menerima surat suara tanpa tanda tangan petugas kpps, harap kembalikan karena surat/suara anda akan tidak sah. FOTO HANYA ILUSTRASI SEMATA #2019gantiPresiden #2019PrabowoPresidenRI #IndonesiaCallsObservers	2019-04-03 07:27:10+00:00	xolovesnaya	0	0	0	#2019gantiPresiden #2019PrabowoPresidenRI #IndonesiaCallsObservers	True News
5977	Surat Suara Tanpa Tanda Tangan	Dibuka diperiksa sblm masuk bilik suara kak ... kebanyakan pada buru2, diingatkan semuanya u memeriksa surat suara apakah ada cacat/g nya... dan jg ada tanda tangan dr kpps .. kl g ada ttd g sah	2019-04-03 04:39:38+00:00	durangonian	0	0	0		True News
5978	Surat Suara Tanpa Tanda Tangan	Viralkan, surat suara tanpa tanda tangan KPPS bisa menjadi celah. Terutama di kantung-kantung suara #prabowosandi Tutup celah sekecil-kecilnya! #Pemilih02PemilihCerdas	2019-04-02 15:23:44+00:00	EcNugroho	0	0	0	#prabowosandi #Pemilih02PemilihCerdas	True News
5979	Surat Suara Tanpa Tanda Tangan	Dari kiriman dari grup wa..kalo surat suara tidak ada tanda tangan ketua KPPS,jangan di terima itu artinya surat suara tidak syah #17AprilCoblosPrabowoSandi	2019-04-02 14:21:52+00:00	Ponirahmujahid1	0	0	0	#17AprilCoblosPrabowoSandi	True News
5980	Surat Suara Tanpa Tanda Tangan	Temen2 mohon bisa viralkan info ini.., Saat membuka surat suara tdk ada tanda tangan KPPS dikolom yang tersedia agar surat suara itu dikembalikan/minta ganti yang ada tandatangannya. Sebab tanpa tandatangan KPPS surat suara yang kita 'coblos' dianggap tidak sah...! Sayangkan.....	2019-04-02 13:07:51+00:00	emsut711	0	0	0		True News
5981	Surat Suara Tanpa Tanda Tangan	Ingat kawan2 cek surat suara hrs ada tanda tangan kpps biar sah. #JokowiPutihMenang #KitongPapuaCoblosJokowi #JanganPilihPemimpinEmosional	2019-04-02 06:01:13+00:00	2019JokowiLNJT	0	0	0	#JokowiPutihMenang #KitongPapuaCoblosJokowi #JanganPilihPemimpinEmosional	True News
5982	Surat Suara Tercetak	"Surat suara sebagian sudah tercetak,,sebelum tgl 1 januari,,foto ini saat Validasi di KPU tgl 2 januari,,ya kita bisa menilai sendiri,,siapa yg menyebarkan berita Hoax? KPU kah ataukah org yg dlm video yg sudah beredar luas itu,,hmmm https://www.instagram.com/p/BsSRo9UhyvZ/?utm_source=ig_share_sheet&amp;igshid=66w2n7gz58va"	2019-01-08 02:46:08+00:00	Bravo_19PAS	1	1	0		True News
5983	Surat Suara Tercetak	Surat suara belum tercetak di KPU kok bisa bilang surat suara tercoblos...yakin anda ini ulama??? Ulama itu mendamaikan, menentramkan hati dengan tausyiahnya, bukan ikutan gaduh dan memecahbelah umat..	2019-01-06 06:21:00+00:00	FariEnfari	0	0	0		True News
5984	Surat Suara Tercetak	Emang sdh tercetak tah surat suaranya	2019-01-05 01:41:21+00:00	LilikKhoirudin	0	0	0		True News
5985	Surat Suara Tercetak	Bukan menambah2kan dgn gambar yg entah dicomol dari mana bukan? Karena di dunia kampret dan halusinasi pendukung #Prabohong surat suara yg bahkan specimennya belum ada sdh bs mendadak tercetak 70 juta hahaha.. Bahkan sdh ditau jumlahnya brp sblum ada yg cross check 😅	2019-01-04 13:31:55+00:00	NoresSnors	0	0	0	#Prabohong	True News
