index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
2245	Tempo Bencana Tertinggi Jokowi	Benarkah Tempo Merilis Jumlah Bencana Tertinggi di Masa Jokowi? http://bit.ly/2GFQ6SW	2018-12-26 07:13:22+00:00	tempodotco	3	6	0		False News
2246	Tempo Bencana Tertinggi Jokowi	Kejadian bencana dari zaman Orba s/d sekarang Soeharto (32 thn) : 96 kali Gusdur (1 thn 8 bln) : 3 kali Megawati (3 thn) : 14 kali SBY (10 thn) : 76 kali Jokowi (4 thn) : 332 kali *Sumber: Tempo* Tidak ada kebetulan dalam kehidup 🙏 	2018-12-26 08:55:44+00:00	EDitektif	9	5	0		False News
2247	Tempo Bencana Tertinggi Jokowi	Bencana dari zaman ORBA sampai sekarang Soeharto ( 32 thn ) 96 kali bencana Gusdur ( 1 thn 8 bln ) 3 kali bencana Mega wati ( 3 thn ) 14 kali bencana SBY (10 thn ) 76 kali bencana Jokowi ( 4 thn ) 332 kali bencana Sumber : Tempo 	2018-12-25 03:59:13+00:00	ChannelIngusan	7	4	0		False News
2248	Tempo Bencana Tertinggi Jokowi	Benarkah Tempo Merilis Jumlah Bencana Tertinggi di Masa Jokowi? 	2018-12-26 07:13:26+00:00	korantempo	2	4	0		False News
2249	Tempo Bencana Tertinggi Jokowi	Bencana dari zaman orba sd sekarang Soeharto (32thn) 96 kali bencana Gusdur (1thn 8bln) 3 kali bencana Megawati (3thn ) 14 kali bencana SBY (10thn) 76 kali bencana Jokowi (4thn) 332 kali bencana Sumber :tempo	2018-12-25 05:09:52+00:00	GuciYuang	8	3	1		False News
2250	Tempo Bencana Tertinggi Jokowi	*Tempo menjawab Hoak berkaitan rilis bhw bencana tertinggi ada di masa Jokowi* 	2018-12-26 17:12:03+00:00	andrewenas	2	0	0		True News
2251	Tempo Bencana Tertinggi Jokowi	Sumbar malapetaka ??? Bencana dari zaman orba sd sekarang Soeharto (32thn) 96 kali bencana Gusdur (1thn 8bln) 3 kali bencana Megawati (3thn ) 14 kali bencana SBY (10thn) 76 kali bencana Jokowi (4thn) 332 kali bencana Sumber :tempo	2018-12-25 00:54:28+00:00	zoelsalim	0	0	2		False News
2252	Tempo Elektabilitas Prabowo	Senin, 14 Januari 2019, beredar gambar sampul Majalah Tempo yang telah disunting. Sampul asli dengan judul laporan khusus “Balenggang Pete-Pete” diganti dengan judul “Elektabilitas Prabowo-Sandi Meroket”. #cekfakta	2019-01-16 01:16:23+00:00	tempocekfakta	5	3	0	#cekfakta	True News
2253	Tentara Cina Menghanguskan Indonesia	"Sebuah blog yang mengatasnamakan ""Kompas"" membuat artikel bahwa Presiden China Xi Jinping tak segan hapus Indonesia dari peta dunia. "	2018-12-24 06:52:05+00:00	kompascom	142	135	47		False News
2254	Tentara Cina Menghanguskan Indonesia	#UsirDubesChina Dahulu pk harto memutuskan diplomatik dengan China karena Pk harto tau kebiadaban komunis diindonesia yg membunuh para habib dan ulama serta tentara nasional Indonesia tapi sekarang engkau telah memasukan jarum itu kembali penguasa #UsirDubesChina #UsirDubesChina	2018-12-19 04:36:35+00:00	MhdAlfinSaputr2	2	3	1	#UsirDubesChina #UsirDubesChina #UsirDubesChina	Other 1
2255	Tentara Cina Menghanguskan Indonesia	Lebih lanjut Perdana Menteri CHINA menyampaikan kalau sampai terjadi penganyangan warga indonesia keturunan CINA , kami akan memberikan bantuan dengan mengirimkan Tentara ' masuklah kalian kalau berani ke indonesia' biar kami sambut seperti pasukan sekutu yg pada menjadi bangkai	2018-12-22 02:32:31+00:00	davidridwanbetz	7	2	0		False News
2256	Tentara Cina Menghanguskan Indonesia	Ancaman pemerintah CHINA untuk mengirimkan Tentara ke INDONESIA bisa saja menjadi celah PBB mengetuk palu untuk menyatukan kekuatan Tentara multi nasional sekaligus memberikan mandat kepada AS dan sekutunya untuk balik menyerbu Cina komunis besar2an , makanya hati2 kalian	2018-12-22 02:36:34+00:00	davidridwanbetz	3	2	0		False News
2257	Tentara Cina Menghanguskan Indonesia	"Ngerinya coy.....tapi aku ga takut Surat Tertulis Xi Jinping: Jika Kedubes China Diusir Dari Indonesia, Maka China Tidak Akan Segan ""HAPUS"" Indonesia Dari Peta Dunia https://k0mpasinf0.blogspot.com/2018/12/surat-tertulis-xi-jinping-jika-kedubes.html#.XBn1KmUgjvk.twitter"	2018-12-19 07:57:54+00:00	Ag_Noegroho22	2	2	1		False News
2258	Tentara Cina Menghanguskan Indonesia	INDONESIA ini sudah lama ingin dijajah oleh Dinasti CHINA semenjak 1000 tahun lalu , mereka ingin menduduki JAWA , karena jawa adalah ' kunci' nya Nusantara pada zaman itu , tapi lagi2 kekuatan dinasti Mongol - China tsb selalu gagal akibat dipukul oleh Tentara Kartenagara	2018-12-19 07:27:41+00:00	davidridwanbetz	2	1	0		Other 1
2259	Tentara Cina Menghanguskan Indonesia	Kalo kaga ke bayar utangnya kuli yg dikirim dari china ke Indonesia berubah jadi tentara penagih utang.	2018-12-19 12:24:28+00:00	DediIndrabayu	3	0	2		Other 1
2260	Tentara Cina Menghanguskan Indonesia	China aja cm bs mnjdikn rakyatnya wjib militer sdgkn indonesia pnya tentara yg sah.	2018-12-22 02:54:25+00:00	AnindiaSyakira	2	0	0		Other 1
2261	Tes Membaca Al-Qur'an Prabowo	Mantap Jendral @Prabowo .... Jawaban santai tapi ngejleb... Cebi pada panik dah di dasar empang item kayak dihantam palu nya Thor 😀😀 Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 09:24:01+00:00	ronavioleta	836	368	44		Other 2
2262	Tes Membaca Al-Qur'an Prabowo	Tes Baca Qur’an, #Prabowo : Kl mknismenya mngharuskan knpa tdk ? Test bhs Inggris, beliau blg tdk etis mnyrang lawan sprti itu 😊 https://blog.masawep.com/2018/12/tokoh/tes-baca-quran-ini-jawaban-prabowo Kubu Jokowi : Usulan Tes Baca Al Quran Berlebihan 😏 https://twitter.com/korantempo/status/1079566844590080000?s=19 Ebong lagsung ciut 😂😂 #TahunBaruPresidenBaru	2018-12-31 10:11:30+00:00	Ochi__BQ09	266	140	22	#Prabowo #TahunBaruPresidenBaru	Other 2
2263	Tes Membaca Al-Qur'an Prabowo	Tantangan tes baca qur'an Dah di Jawab prabowo.. Gimana klo jaenudin dI tantang tes DNA..?? Berani gak...??? https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 11:21:08+00:00	Awang_philiang	262	127	19		Other 2
2264	Tes Membaca Al-Qur'an Prabowo	Hua hua huaaaa...😭😭 Isu ini mantul..isu itu mantul..isu ono mantul..Repot kali endorse pemimpin minim prestasi.. Lagi lagi cebi gagal girang.. #2019GantiPresiden #TahunBaruPresidenBaru #2019PrabowoSandi Tes Baca Qur'an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 08:27:33+00:00	liem_id	132	82	6	#2019GantiPresiden #TahunBaruPresidenBaru #2019PrabowoSandi	Other 2
2265	Tes Membaca Al-Qur'an Prabowo	"Ini yg aku mbresbes mili.... Luar biasa rendah hati sifat Prabowo. Dikala lawan ingin menyerang nya dg tes baca Qur'an. Tapi Prabowo gamau menjatuhkan lawan ""Prabowo enggan jika diajak test bahasa Inggris dlm Pilpres. Menurut beliau tidak etis kalau hanya ingin menyerang lawan"" "	2018-12-31 10:25:20+00:00	ronavioleta	74	28	5		Other 2
2266	Tes Membaca Al-Qur'an Prabowo	Awalnya ramai2 cebong nantang Prabowo baca Qur'an. Giliran sudah dibuka kekuatan @prabowo @sandiuno siap Baca Qur'an standar Tajwid... Elit2 cebong ramai2 mundur nyatakan, Tes Baca Qur'an nggak perlu.. Bla..Bla..	2018-12-31 13:19:04+00:00	conan_idn	57	27	4		True News
2267	Tes Membaca Al-Qur'an Prabowo	Viral! Prabowo - Sandi menyanggupi Test Baca Qur'an. Eeeh, malah Jokowi yang mulas perutnya. Kubu Jokowi Menilai Usulan Tes Baca Al Quran Berlebihan https://pilpres.tempo.co/amp/1160086/kubu-jokowi-menilai-usulan-tes-baca-al-quran-berlebihan?__twitter_impression=true	2018-12-31 14:30:09+00:00	herditiya1	19	22	2		Other 2
2268	Tes Membaca Al-Qur'an Prabowo	"Kutip: ""Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, 'Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,'"" (PS 08) Cebong jangan meriang dong?"	2018-12-31 10:07:03+00:00	akta_ID	44	21	2		True News
2269	Tes Membaca Al-Qur'an Prabowo	Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo Klo baca spt Qori' Saya menyerah tp klo baca scr Tajwid Ayo marilah...Tp klo Test Bhs Inggris sy minta jgnlah krn tdk etis klo untuk merendahkan yg lain 🐸🐸🐸🐯Macan dilawan https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/ lewat @pepesofficial @al_viraal	2018-12-31 10:44:40+00:00	babgei1971	37	21	1		Other 2
2270	Tes Membaca Al-Qur'an Prabowo	Biar fair dan sportif, gimana kalo Test nya ga hanya ruhani aja ( tes Baca Qur'an) Tapi juga test intelgensi dan jasmani seperti pidato dalam bahasa Indonesia dan bahasa Inggris ( TANPA CONTEKAN), lari, renang dan basket. Cc @KPU_ID @jokowi @MarufAminNU @Prabowo @sandiuno	2018-12-31 09:54:27+00:00	ronavioleta	47	20	13		Other 1
2271	Tes Membaca Al-Qur'an Prabowo	"Ditantang Tes Baca Al Qur'an, Prabowo: ""Kalau Standarnya Tajwid, Insya Allah"" http://liputan-ummat.blogspot.com/2018/12/ditantang-tes-baca-al-quran-prabowo.html"	2018-12-31 23:53:11+00:00	LiputanUmmat	37	12	1		True News
2272	Tes Membaca Al-Qur'an Prabowo	"""Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” katanya."" https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/"	2018-12-31 08:35:45+00:00	erna_st	23	10	0		Other 2
2273	Tes Membaca Al-Qur'an Prabowo	Kamikaze TKN JKW. Dg mbanjiri medsos dg menyerang @prabowo, gak bisa baca quran, Katolik, gak bisa jd Imam sholat.. Kenapa gak lomba program 19-24? Gmn ada serangan balik? Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/ lewat @pepesofficial @al_viraal	2018-12-31 11:12:24+00:00	aderalam	16	6	0		Other 2
2274	Tes Membaca Al-Qur'an Prabowo	Berhubung pak prabowo ternyata pinter ngaji , maka saya batalin tes ngaji qur'an nya ... ntar gue malu sendiri .... Sebagai gantinya , pak prabowo gue tes cakep cakepan gaya photo dipinggir pantai ajjahhh 😅😅😅😅😅😀😀😀😀	2018-12-31 12:21:32+00:00	THapray	55	4	5		Other 1
2275	Tes Membaca Al-Qur'an Prabowo	Ini CEBI lou bilang sama junjungan loe yaa Kalau memang mekanismenya mengharuskan kenapa tidak? Tes Baca Qur'an, Ini Jawaban Mengejutkan Prabowo | Al-Viraal https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 10:33:23+00:00	Zulkiflilubis71	8	3	0		Other 2
2276	Tes Membaca Al-Qur'an Prabowo	Masih mauko Sampara 😀 Ewako ✊ #TahunBaruPresidenBaru #2019GantiPresiden #2019PrabowoSandi Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo | PORTAL ISLAM https://www.portal-islam.id/2018/12/tes-baca-quran-ini-jawaban-mengejutkan.html	2018-12-31 07:00:41+00:00	0P0SISI	6	3	0	#TahunBaruPresidenBaru #2019GantiPresiden #2019PrabowoSandi	Other 2
2277	Tes Membaca Al-Qur'an Prabowo	Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” katanya. https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 15:30:56+00:00	BungaAnisa	4	3	1		Other 2
2278	Tes Membaca Al-Qur'an Prabowo	"Ini yg sy senang dari seorang @prabowo . Sll menjawab dg jawaban yg ilmiah. Tdk mengecewakn pendukungnya. Kita dg mudah dpt membedakn mn yg kutu buku &amp; mana yg tukang mebel. Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/ lewat @pepesofficial @al_viraal"	2018-12-31 07:34:35+00:00	Em_Rojie	10	2	2		Other 2
2279	Tes Membaca Al-Qur'an Prabowo	Fans alfaTK dipastikan kena amnesia 😂😂 Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” katanya. https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/	2018-12-31 08:40:25+00:00	NurlelySiregar	7	2	1		Other 2
2280	Tes Membaca Al-Qur'an Prabowo	Ternyata hanya karena rendah hati, ya Allah .. 👉 Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” katanya.	2018-12-31 06:56:30+00:00	NanikR_Cece	7	2	0		True News
2281	Tes Membaca Al-Qur'an Prabowo	"""Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” ~ Prabowo"	2018-12-31 07:11:59+00:00	kangnawan	6	2	1		True News
2282	Tes Membaca Al-Qur'an Prabowo	Yang kemarin teriak2 capres wajib tes baca Qur'an siapa ya?masih mau dilanjutin gak nih tantangannya....insyaallah pak @prabowo siap...gimana pak @jokowi apa siap juga? Kalo gak siap ya tes DNA saja gimana pak... #jokowi #prabowo #2019PrabowoPresiden	2018-12-31 08:47:29+00:00	uwaisahmad79	5	2	2	#jokowi #prabowo #2019PrabowoPresiden	Other 2
2283	Tes Membaca Al-Qur'an Prabowo	"Astaghfirullaahh.., pantesan disuruh jadi imam sholat & diajak tes ngaji Al Qur'an begitu ketakutannya...😵😵😵 Ternyata hobby &amp; suka banget njoged toh @prabowo ini??? 😱😱😱 Waduhh.., gimana ini @ustadtengkuzul , @haikal_hassan @felixsiauw @hnurwahid @bachtiarnasir 🙈🙈🙈"	2018-12-31 20:16:24+00:00	tsubatsa08	5	2	1		False News
2284	Tes Membaca Al-Qur'an Prabowo	"""Kalau memang mekanismenya mengharuskan seperti itu kenapa tidak""? Tuh sudah dijawab tantangannya para cebong oleh pak Prabowo. Sekarang tinggal colek @KPU_ID saja. Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/ lewat @pepesofficial @al_viraal"	2018-12-31 07:01:56+00:00	Romelah_mel	2	2	1		Other 2
2285	Tes Membaca Al-Qur'an Prabowo	▶Mas @prabowo. Tes baca Qur'an standarnya apa? Qori saya tak bisa tapi kalau tajwid Insya'ALLAH🙏🙏🙏 	2018-12-31 14:33:43+00:00	bnopel	4	1	0		True News
2286	Tes Membaca Al-Qur'an Prabowo	Minta tes baca Qur'an sma sholat gk mainin agama dlm politik? Hmna sih, msih 99 y	2018-12-31 14:22:21+00:00	HadiAmril	4	1	0		Other 1
2287	Tes Membaca Al-Qur'an Prabowo	"Habeh Lagee! Tes Baca Qur’an, Ini Jawaban Mengejutkan @prabowo ""Saya pernah ditawari jadi warga negara Jordania, syaratnya harus baca Al Quran sbg penasehat Militer. Tapi keluargaku menolak!"" #PrabowoBersamaUlama #2019GantiPresiden #PrabowoSandi https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/"	2018-12-31 09:25:29+00:00	Nasser25015377	2	1	0	#PrabowoBersamaUlama #2019GantiPresiden #PrabowoSandi	Other 2
2288	Tes Membaca Al-Qur'an Prabowo	Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo | PORTAL ISLAM https://www.portal-islam.id/2018/12/tes-baca-quran-ini-jawaban-mengejutkan.html	2018-12-31 08:49:51+00:00	Ridlo_Brian	2	1	0		Other 2
2289	Tes Membaca Al-Qur'an Prabowo	Bang @fadlizon tolong sampein ke pak @prabowo , undangan tes membaca qur'an dari dai aceh mohon segera didisposisi. takutnya lupa bang. 🙏😁 ngingetin aja ini mah	2018-12-31 10:00:49+00:00	TSupriyantoAgus	9	0	0		Other 1
2290	Tes Membaca Al-Qur'an Prabowo	Pak @prabowo sudah menjawab dan siap mengikuti tes baca Al Qur'an kalau memang itu ketentuan KPU. Berani nggak @Dennysiregar7 @jokowi kalau pakai bahasa pengantar dalam tes itu pakai Bahasa Arab, atau Inggris/Perancis/Jerman ???	2018-12-31 13:06:52+00:00	trah1967	4	0	1		True News
2291	Tes Membaca Al-Qur'an Prabowo	ngaciro wi...hasto langsung menolak tes baca al qur'an	2018-12-31 13:13:16+00:00	psikogiarto1	4	0	0		Other 1
2292	Tes Membaca Al-Qur'an Prabowo	Ternyata hanya karena rendah hati, ya Allah .. 👉 Saat ditanya soal tes Qur’an di Aceh, Prabowo langsung menanyakan, “Standarnya apa? Qari? Sebab masyarakat Aceh di sana pinter-pinter ngajinya, kalau standar qari saya tidak bisa. Tapi tajwid insya’Allah,” katanya. 	2018-12-31 06:57:01+00:00	NanikR_Cece	3	0	0		True News
2293	Tes Membaca Al-Qur'an Prabowo	Tes baca Qur'an tdk mengganggu kemajemukan pak @prabowo cuma tes keyakinan sebagai umat muslim sah saja, kalau tdk bisa, tinggal bilang tdk bisa, ko repot	2018-12-31 08:26:47+00:00	husna_kyun	2	0	1		False News
2294	Tes Membaca Al-Qur'an Prabowo	Tes Baca Qur’an, Ini Jawaban Mengejutkan Prabowo https://al-viraal.com/berita/tes-baca-quran-ini-jawaban-mengejutkan-prabowo/ lewat @pepesofficial @al_viraal	2018-12-31 11:09:37+00:00	all_die__	2	0	0		Other 2
2295	Tes Membaca Al-Qur'an Prabowo	aku menyatakan pendapatku, itu pendapat dia. lah klo prabowo aja gak keberatan tes baca qur'an, mengapa kau yg jadi kepanasan?Bukannya malah bagus, masyarakat jd semakin tau bahwa prabowo bukan pura2 muslim...wkwkwk..	2018-12-31 21:31:49+00:00	ithuts	0	0	2		True News
2296	Tes Membaca Al-Qur'an Prabowo	Dulu dr 2014 meragukan keislaman jokowi, skrg diberikan kesempatan tes baca Qur'an sbagai syarat islam prabowo dan semua antekny menolak.. Apalagi pendukung prabowo yg baru akhir2 2018 ini yg dktau sejarah, prabowo natalan pun mereka bela,. Mikir..	2018-12-31 10:13:04+00:00	royzkrenggoo44	0	0	2		False News
2297	TKA Berseragam Tentara	"[SALAH] ""TKA cina datang di bandara Kalsel memakai seragam tentara"" Pelintiran daur ulang, bukan TKA tetapi pelajar yang akan mengikuti Winter Camp di Tiongkok. Selain itu, lokasi foto yang ... Selengkapnya di bagian PENJELASAN dan REFERENSI. http://bit.ly/2GUvDJj #LawanHoax"	2019-03-03 17:20:43+00:00	TurnBackHoax	55	93	3	#LawanHoax	True News
2298	TKA Berseragam Tentara	Beredar Kabar TKA China Berseragam Tentara Berada di Bandara Kalsel, Begini Faktanya! [News]. 	2019-03-04 07:19:17+00:00	okezonenews	2	4	3		False News
2299	TKA Berseragam Tentara	Beredar Kabar TKA China Berseragam Tentara Berada di Bandara Kalsel, Begini Faktanya!. https://news.okezone.com/read/2019/03/04/337/2025446/beredar-kabar-tka-china-berseragam-tentara-berada-di-bandara-kalsel-begini-faktanya-	2019-03-04 03:30:33+00:00	okezonenews	3	0	0		False News
2300	TNI AU Disiksa Cina	"Ini neh cina yang nyekap &amp; siksa Anggota TNI AU eh minta maaf doang. Enak ya jadi cina..! "	2018-09-25 09:23:23+00:00	detektive88	746	615	162		False News
2301	TNI AU Disiksa Cina	Beda perlakuan antara mahasiswa yang meminta keadilan & cina bangsat yang siksa Anggota TNI AU. 	2018-09-25 09:38:41+00:00	detektive88	15	7	0		False News
2302	TNI Menembaki Pemuda PKI	Dengan mengatasnamakan TNI, akun itu menyatakan akan memusnahkan para pemuda kritis yang beraliran pemikiran kiri dan generasi muda PKI. 	2019-02-07 03:13:02+00:00	kompascom	6	0	2		False News
2303	Tokoh PKI Ratna Sarumpaet	Kasus ratna mirip yg dimainkan PKI , menebarkan kebencian , rasa curiga, rasa permusuhan ditengah masyarakat .skenario ini amat matang dipersiapkan dgn hadirnya tokoh oposisi memberi pernyataan yg sangat tendensius.mereka sekaligus menghambat pemulihan bencana.	2018-10-03 04:00:14+00:00	Pangihu62426769	2	0	0		Other 1
2304	Tri Rismaharini Protes KPU	[SALAH] Risma Walikota Surabaya Marah Besar dengan KPU dan Bawaslu Wanita dalam video tersebut sebenarnya adalah peserta aksi yang tergabung dalam aksi Dewan Syariah Kota Surakarta (DSKS) di depan kantor KPU yang terletak ... Selengkapnya di http://bit.ly/2WnYZnt #LawanHoax	2019-05-04 11:09:56+00:00	TurnBackHoax	52	40	0	#LawanHoax	True News
2305	Tri Rismaharini Protes KPU	#SSinfo : Terkait beredarnya video protes di depan kantor KPU yg tertulis Tri Rismaharini Walikota Surabaya, Humas Pemkot Sby menyatakan orang yang sedang berorasi dalam video tersebut bukan Tri Rismaharini Walikota Surabaya dan lokasi video tersebut bukan di sby @BanggaSurabaya	2019-05-02 06:24:09+00:00	e100ss	30	32	8	#SSinfo	True News
2306	Tri Rismaharini Protes KPU	Walikota Surabaya, Risma kan org @PDIPJatim kan ? Kok dia marah marah kpd @KPU_ID dan @bawaslu_RI ya ??	2019-05-02 05:40:53+00:00	mbelgedez	5	6	2		False News
2307	Tri Rismaharini Protes KPU	"1. Telah beredar lewat grup percakapan sebuah video suara perempuan demo di depan KPU dengan tulisan ""Walikota Surabaya Ibu Risma"", itu video hoax, BUKAN suara Bu Risma #VideoHoaksBuRisma"	2019-05-02 01:46:58+00:00	didonkz	0	2	0	#VideoHoaksBuRisma	True News
2308	Tri Rismaharini Protes KPU	VIDEO BU RISMA WALIKOTA SURABAYA MELAKUKAN ORASI DI DEPAN KANTOR KPU [DISINFORMASI] Beredar luas sebuah video yang menyebutkan bahwa walikota surabaya bu risma melakukan orasi didepan kantor KPU Selengkapnya di http://bit.ly/2WoZv4t #JabarHantamHoaks	2019-05-05 14:29:06+00:00	jabarsaberhoaks	2	0	0	#JabarHantamHoaks	Other 2
2309	Tri Rismaharini Protes KPU	*Risma walikota Surabaya marah besar dengan KPU dan Bawaslu karena banyak Kecurangan dilakukan kedua lembaga ini.Mohon saudaraku sesama muslim lihat n dengarkan sampai yang disampaikan ibu Risma walikota kepada KPU @PartaiSocmed @BadjaNuswantara @Polda_Jatim @HumasPoldaJatim	2019-05-03 07:04:45+00:00	bengky_aja	1	0	3		False News
2310	Tri Rismaharini Protes KPU	WALIKOTA SURABAYA, IBU RISMA MARAH BESAR PADA KPU DAN BAWASLU YG BANYAK PRILAKU KECURANGAN PEMILU PADA DUA LEMBAGA INI. #LINDUNGIBURISMAYAALLAH #PEMIMPINMASADEPAN	2019-05-03 03:49:18+00:00	HendraB16	0	0	3	#LINDUNGIBURISMAYAALLAH #PEMIMPINMASADEPAN	False News
